10 CLIENTS, 5 ENTRIES, 3 RDxTR, 3 WRxTR, DURATION 4 s
Stopping...
4,50877,12729,25.019163865793974
9,50799,12556,24.717021988621823
6,50773,12697,25.00738581529553
2,50779,12527,24.66964690127809
10,50786,12419,24.45358957192927
3,50800,12573,24.75
8,50693,12742,25.135620302605883
1,50792,12620,24.846432509056545
7,50626,12462,24.615810058072928
5,50719,12317,24.284784794652893
Stopped

